deviceId,water_temp,air_temp,ph,timestamp,month,day,hours
esp8266_C5CBC1,25.38,20.13,5.827,2019-05-24 05:19:29.289 UTC,5,24,5
esp8266_C5CBC1,25.44,20.13,6.024531,2019-05-24 05:19:34.276 UTC,5,24,5
esp8266_C5CBC1,25.44,20.13,6.164313,2019-05-24 05:19:39.277 UTC,5,24,5
esp8266_C5CBC1,25.38,20.13,6.08425,2019-05-24 05:19:44.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20.13,5.933313,2019-05-24 05:19:49.275 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.798125,2019-05-24 05:19:54.279 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.729219,2019-05-24 05:19:59.285 UTC,5,24,5
esp8266_C5CBC1,25.31,20.13,5.752844,2019-05-24 05:20:04.28 UTC,5,24,5
esp8266_C5CBC1,25.5,20.13,5.990406,2019-05-24 05:20:09.285 UTC,5,24,5
esp8266_C5CBC1,25.5,20.13,6.094094,2019-05-24 05:20:14.273 UTC,5,24,5
esp8266_C5CBC1,25.44,20.13,6.123625,2019-05-24 05:20:19.279 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,6.109187,2019-05-24 05:20:24.284 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,6.101312,2019-05-24 05:20:29.272 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,6.027813,2019-05-24 05:20:34.311 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.944469,2019-05-24 05:20:39.282 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.983188,2019-05-24 05:20:44.282 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.072438,2019-05-24 05:20:49.281 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.042906,2019-05-24 05:20:54.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.904438,2019-05-24 05:20:59.275 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.817812,2019-05-24 05:21:04.281 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.747594,2019-05-24 05:21:09.292 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.735125,2019-05-24 05:21:14.279 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.819125,2019-05-24 05:21:19.309 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.912969,2019-05-24 05:21:24.271 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.84275,2019-05-24 05:21:29.275 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.729875,2019-05-24 05:21:34.274 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.796813,2019-05-24 05:21:39.274 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.86375,2019-05-24 05:21:44.28 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.730531,2019-05-24 05:21:49.281 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.845375,2019-05-24 05:21:54.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.9635,2019-05-24 05:21:59.283 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.953,2019-05-24 05:22:04.276 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.764,2019-05-24 05:22:09.283 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.8165,2019-05-24 05:22:14.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.075063,2019-05-24 05:22:19.281 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,6.125594,2019-05-24 05:22:24.276 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.090812,2019-05-24 05:22:29.275 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.054062,2019-05-24 05:22:34.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.118375,2019-05-24 05:22:39.277 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.1105,2019-05-24 05:22:44.276 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.121,2019-05-24 05:22:49.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.122969,2019-05-24 05:22:54.281 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,6.083594,2019-05-24 05:22:59.281 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,6.077688,2019-05-24 05:23:04.277 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.809281,2019-05-24 05:23:09.291 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.718719,2019-05-24 05:23:14.283 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.744969,2019-05-24 05:23:19.275 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.7535,2019-05-24 05:23:24.298 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.791563,2019-05-24 05:23:29.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.775812,2019-05-24 05:23:34.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.748906,2019-05-24 05:23:39.297 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.764656,2019-05-24 05:23:44.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.799438,2019-05-24 05:23:49.286 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.798781,2019-05-24 05:23:54.282 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.729219,2019-05-24 05:23:59.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.886062,2019-05-24 05:24:04.278 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.991063,2019-05-24 05:24:09.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.926094,2019-05-24 05:24:14.281 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.806,2019-05-24 05:24:19.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.736438,2019-05-24 05:24:24.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.752188,2019-05-24 05:24:29.302 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.731844,2019-05-24 05:24:34.29 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.857844,2019-05-24 05:24:39.281 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.834219,2019-05-24 05:24:44.274 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,5.841438,2019-05-24 05:24:49.286 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,5.970063,2019-05-24 05:24:54.277 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,6.041594,2019-05-24 05:24:59.288 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.971375,2019-05-24 05:25:04.278 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.913625,2019-05-24 05:25:09.281 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,5.788938,2019-05-24 05:25:14.28 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.757438,2019-05-24 05:25:19.283 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.728562,2019-05-24 05:25:24.282 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.736438,2019-05-24 05:25:29.295 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.740375,2019-05-24 05:25:34.281 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.8165,2019-05-24 05:25:39.281 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.851937,2019-05-24 05:25:44.29 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.79025,2019-05-24 05:25:49.317 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.823062,2019-05-24 05:25:54.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.120344,2019-05-24 05:25:59.275 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.146594,2019-05-24 05:26:04.282 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.948406,2019-05-24 05:26:09.296 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.771875,2019-05-24 05:26:14.282 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,6.085563,2019-05-24 05:26:19.293 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.10525,2019-05-24 05:26:24.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.840125,2019-05-24 05:26:29.285 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.744313,2019-05-24 05:26:34.28 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.769906,2019-05-24 05:26:39.288 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.988438,2019-05-24 05:26:44.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.145281,2019-05-24 05:26:49.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.809937,2019-05-24 05:26:54.287 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.754156,2019-05-24 05:26:59.292 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.749563,2019-05-24 05:27:04.276 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.828969,2019-05-24 05:27:09.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.025188,2019-05-24 05:27:14.275 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.12625,2019-05-24 05:27:19.29 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.079656,2019-05-24 05:27:24.283 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.055375,2019-05-24 05:27:29.291 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.079656,2019-05-24 05:27:34.544 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.076375,2019-05-24 05:27:39.286 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.154469,2019-05-24 05:27:44.281 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.155781,2019-05-24 05:27:49.281 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.113781,2019-05-24 05:27:54.282 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.158406,2019-05-24 05:27:59.28 UTC,5,24,5
esp8266_C5CBC1,25.25,20,6.008781,2019-05-24 05:28:04.277 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.840125,2019-05-24 05:28:09.283 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.738406,2019-05-24 05:28:14.282 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.792875,2019-05-24 05:28:19.283 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.087531,2019-05-24 05:28:24.287 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.149875,2019-05-24 05:28:29.283 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.016656,2019-05-24 05:28:34.301 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.930688,2019-05-24 05:28:39.301 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.741688,2019-05-24 05:28:44.293 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.776469,2019-05-24 05:28:49.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.065875,2019-05-24 05:28:54.285 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.029781,2019-05-24 05:28:59.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.7955,2019-05-24 05:29:04.284 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.789594,2019-05-24 05:29:09.401 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.079656,2019-05-24 05:29:14.291 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.126906,2019-05-24 05:29:19.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.016,2019-05-24 05:29:24.279 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.835531,2019-05-24 05:29:29.28 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.7955,2019-05-24 05:29:34.278 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.830938,2019-05-24 05:29:39.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.815844,2019-05-24 05:29:44.278 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.780406,2019-05-24 05:29:49.282 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.897875,2019-05-24 05:29:54.286 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.766625,2019-05-24 05:29:59.282 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.76925,2019-05-24 05:30:04.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.714125,2019-05-24 05:30:09.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.79025,2019-05-24 05:30:14.286 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.823719,2019-05-24 05:30:19.289 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.823719,2019-05-24 05:30:24.279 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.785,2019-05-24 05:30:29.297 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.742344,2019-05-24 05:30:34.29 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.767937,2019-05-24 05:30:39.28 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.734469,2019-05-24 05:30:44.288 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.715438,2019-05-24 05:30:49.288 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.910344,2019-05-24 05:30:54.283 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.105906,2019-05-24 05:30:59.282 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.109187,2019-05-24 05:31:04.29 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.098687,2019-05-24 05:31:09.288 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.128875,2019-05-24 05:31:14.291 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.946438,2019-05-24 05:31:19.289 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.935281,2019-05-24 05:31:24.285 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.917562,2019-05-24 05:31:29.283 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.796156,2019-05-24 05:31:34.279 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.825031,2019-05-24 05:31:39.292 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.761375,2019-05-24 05:31:44.332 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.75875,2019-05-24 05:31:49.291 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.087531,2019-05-24 05:31:54.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.134781,2019-05-24 05:31:59.302 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.120344,2019-05-24 05:32:04.286 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.147906,2019-05-24 05:32:09.283 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.97925,2019-05-24 05:32:14.294 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.783031,2019-05-24 05:32:19.285 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.775812,2019-05-24 05:32:24.286 UTC,5,24,5
esp8266_C5CBC1,25.44,19.94,5.754813,2019-05-24 05:32:29.283 UTC,5,24,5
esp8266_C5CBC1,25.44,19.94,6.008125,2019-05-24 05:32:34.287 UTC,5,24,5
esp8266_C5CBC1,25.44,19.94,6.046844,2019-05-24 05:32:39.294 UTC,5,24,5
esp8266_C5CBC1,25.5,19.94,5.910344,2019-05-24 05:32:44.299 UTC,5,24,5
esp8266_C5CBC1,25.38,19.94,5.850625,2019-05-24 05:32:49.294 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.7535,2019-05-24 05:32:54.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.752844,2019-05-24 05:32:59.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.985156,2019-05-24 05:33:04.286 UTC,5,24,5
esp8266_C5CBC1,25.31,19.94,6.035688,2019-05-24 05:33:09.287 UTC,5,24,5
esp8266_C5CBC1,25.31,19.94,6.121656,2019-05-24 05:33:14.292 UTC,5,24,5
esp8266_C5CBC1,25.44,19.94,6.149875,2019-05-24 05:33:19.285 UTC,5,24,5
esp8266_C5CBC1,25.38,19.94,5.986469,2019-05-24 05:33:24.283 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.8165,2019-05-24 05:33:29.286 UTC,5,24,5
esp8266_C5CBC1,25.38,19.94,5.799438,2019-05-24 05:33:34.284 UTC,5,24,5
esp8266_C5CBC1,25.38,19.94,5.812562,2019-05-24 05:33:39.29 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.788938,2019-05-24 05:33:44.296 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.712813,2019-05-24 05:33:49.293 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.747594,2019-05-24 05:33:54.315 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.756781,2019-05-24 05:33:59.3 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.746938,2019-05-24 05:34:04.293 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.848656,2019-05-24 05:34:09.287 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.841438,2019-05-24 05:34:14.285 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.016656,2019-05-24 05:34:19.301 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.159719,2019-05-24 05:34:24.281 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.966125,2019-05-24 05:34:29.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.955625,2019-05-24 05:34:34.287 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.849969,2019-05-24 05:34:39.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.741688,2019-05-24 05:34:44.297 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.71675,2019-05-24 05:34:49.283 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.731844,2019-05-24 05:34:54.289 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.848656,2019-05-24 05:34:59.285 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.074406,2019-05-24 05:35:04.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.176125,2019-05-24 05:35:09.284 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.142,2019-05-24 05:35:14.293 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.109187,2019-05-24 05:35:19.295 UTC,5,24,5
esp8266_C5CBC1,25.25,20,6.038969,2019-05-24 05:35:24.291 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.898531,2019-05-24 05:35:29.32 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.783031,2019-05-24 05:35:34.29 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.731844,2019-05-24 05:35:39.289 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.754813,2019-05-24 05:35:44.327 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.779094,2019-05-24 05:35:49.289 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.129531,2019-05-24 05:35:54.305 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.764,2019-05-24 05:35:59.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.966781,2019-05-24 05:36:04.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.032406,2019-05-24 05:36:09.31 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.727906,2019-05-24 05:36:14.29 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.995656,2019-05-24 05:36:19.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.091469,2019-05-24 05:36:25.228 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.777781,2019-05-24 05:36:29.481 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.738406,2019-05-24 05:36:34.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.785,2019-05-24 05:36:39.304 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.764,2019-05-24 05:36:44.3 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.777125,2019-05-24 05:36:49.289 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.893938,2019-05-24 05:36:54.293 UTC,5,24,5
esp8266_C5CBC1,25.5,20,6.099344,2019-05-24 05:36:59.291 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.119031,2019-05-24 05:37:04.288 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.798125,2019-05-24 05:37:09.297 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.707563,2019-05-24 05:37:14.292 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.723312,2019-05-24 05:37:19.3 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.746281,2019-05-24 05:37:24.288 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.70625,2019-05-24 05:37:29.289 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.058656,2019-05-24 05:37:34.288 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.146594,2019-05-24 05:37:39.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.096719,2019-05-24 05:37:44.292 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.019281,2019-05-24 05:37:49.312 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.717406,2019-05-24 05:37:54.304 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.74825,2019-05-24 05:37:59.336 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.092125,2019-05-24 05:38:04.301 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.995656,2019-05-24 05:38:09.408 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.911,2019-05-24 05:38:14.288 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.909688,2019-05-24 05:38:19.288 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.733812,2019-05-24 05:38:24.292 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.983188,2019-05-24 05:38:29.288 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.107219,2019-05-24 05:38:34.284 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.072438,2019-05-24 05:38:39.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.814531,2019-05-24 05:38:44.288 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.734469,2019-05-24 05:38:49.298 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.843406,2019-05-24 05:38:54.295 UTC,5,24,5
esp8266_C5CBC1,25.5,20.06,6.008781,2019-05-24 05:38:59.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.080313,2019-05-24 05:39:04.298 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.962188,2019-05-24 05:39:09.298 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.708219,2019-05-24 05:39:14.308 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,5.762031,2019-05-24 05:39:19.3 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.759406,2019-05-24 05:39:24.294 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.939219,2019-05-24 05:39:29.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20.06,5.777125,2019-05-24 05:39:34.291 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,5.722656,2019-05-24 05:39:39.295 UTC,5,24,5
esp8266_C5CBC1,25.25,20.06,5.809937,2019-05-24 05:39:44.297 UTC,5,24,5
esp8266_C5CBC1,25.31,20.06,6.101969,2019-05-24 05:39:49.298 UTC,5,24,5
esp8266_C5CBC1,25.38,20.06,6.153156,2019-05-24 05:39:54.3 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.143969,2019-05-24 05:39:59.285 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.119688,2019-05-24 05:40:04.308 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.095406,2019-05-24 05:40:09.288 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.868344,2019-05-24 05:40:14.299 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.767281,2019-05-24 05:40:19.295 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.729219,2019-05-24 05:40:24.299 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.748906,2019-05-24 05:40:29.293 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.736438,2019-05-24 05:40:34.292 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.823719,2019-05-24 05:40:39.296 UTC,5,24,5
esp8266_C5CBC1,25.25,20,6.076375,2019-05-24 05:40:44.302 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.107875,2019-05-24 05:40:49.297 UTC,5,24,5
esp8266_C5CBC1,25.5,20,5.825031,2019-05-24 05:40:54.288 UTC,5,24,5
esp8266_C5CBC1,25.25,20,5.742344,2019-05-24 05:40:59.286 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.896562,2019-05-24 05:41:04.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.059312,2019-05-24 05:41:09.293 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.870312,2019-05-24 05:41:14.293 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.834219,2019-05-24 05:41:19.296 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.864406,2019-05-24 05:41:24.3 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.042906,2019-05-24 05:41:29.292 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.1735,2019-05-24 05:41:34.298 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.960875,2019-05-24 05:41:39.299 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.828313,2019-05-24 05:41:44.293 UTC,5,24,5
esp8266_C5CBC1,25.31,20,5.72725,2019-05-24 05:41:49.298 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.013375,2019-05-24 05:41:54.29 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.086875,2019-05-24 05:41:59.292 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.0475,2019-05-24 05:42:04.293 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.008125,2019-05-24 05:42:09.306 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.069813,2019-05-24 05:42:14.301 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.113781,2019-05-24 05:42:19.305 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.954969,2019-05-24 05:42:24.294 UTC,5,24,5
esp8266_C5CBC1,25.44,20,5.833563,2019-05-24 05:42:29.301 UTC,5,24,5
esp8266_C5CBC1,25.5,20,6.030438,2019-05-24 05:42:34.295 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.094094,2019-05-24 05:42:39.29 UTC,5,24,5
esp8266_C5CBC1,-127,20,6.008125,2019-05-24 05:42:44.297 UTC,5,24,5
esp8266_C5CBC1,25.44,20,6.171531,2019-05-24 05:42:49.295 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.107875,2019-05-24 05:42:54.292 UTC,5,24,5
esp8266_C5CBC1,25.31,20,6.108531,2019-05-24 05:42:59.296 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.777781,2019-05-24 05:43:04.299 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.726594,2019-05-24 05:43:09.294 UTC,5,24,5
esp8266_C5CBC1,25.38,20,5.856531,2019-05-24 05:43:14.297 UTC,5,24,5
esp8266_C5CBC1,25.38,20,6.016,2019-05-24 05:43:19.294 UTC,5,24,5
